Entrez_ID,Gene,E2f1,Mycn,Zfx,Myc,Klf4,Tcfcp2l1,Esrrb,Nanog,Oct.04,Sox2,Stat3,Smad1
11409,Acads,6.791388699,38.7254891,65.46312974,35.76644902,96.01220213,34.26063674,15.11201822,19.78294175,34.88392579,31.09846351,9.36396993,46.98339469
11418,Asic2,0.08521084,1.160678688,4.188227914,4.588671524,10.65461806,16.91580501,4.453751248,9.233199848,19.17241318,14.91114191,6.797509663,29.18864202
11419,Asic1,0.790120809,72.37238847,76.55674934,30.791904,47.36644726,41.60834278,6.68252867,6.264829213,33.6804987,27.14254766,2.136408117,33.97833395
11421,Ace,13.25512015,25.6645141,47.18174462,19.96350963,50.31712544,51.89623282,10.57632512,30.56779216,8.577730562,38.19293125,10.50964986,50.39189472
11423,Ache,5.264521381,30.64489698,69.0733382,29.5785054,96.4738043,27.99405782,6.662334237,36.56483289,26.999484,52.08085895,25.56889264,68.61747931
11425,Apoc4,4.10E-07,8.899857275,13.29094484,5.031185218,43.44234292,27.29019674,9.948764157,11.03100252,18.96828921,27.82668162,23.63554286,34.76638495
11426,Macf1,0.287451141,35.66801434,53.44821579,25.73979218,40.23163755,32.94795441,12.59875632,15.0255709,24.07815955,30.62240864,13.6090242,24.84602302
11428,Aco1,9.324825248,24.33539621,66.75368666,26.53007481,47.57504811,35.06359683,8.307125182,20.88625531,31.86572204,40.41433567,30.37114174,25.84616844
11429,Aco2,24.0064394,15.83997686,45.57797344,22.68208643,76.83773273,30.36813936,48.22258462,10.84676283,37.20348836,92.25568924,24.51597621,54.36820934
11430,Acox1,5.511540304,1.331410763,28.75615357,1.882313936,37.88681778,26.29679545,4.396000912,28.44921376,26.98582457,42.39752046,38.23140392,44.72284729
11431,Acp1,2.398274412,11.8433518,46.348556,7.623222614,37.07252994,13.4572814,12.73084736,36.94643331,39.58773792,69.1248326,11.1949209,49.19926054
11433,Acp5,2.125576901,36.02293468,15.60916338,23.58816767,62.4231956,28.67198707,26.24989182,29.59415372,24.93204467,26.89507473,29.30977534,33.41713637
11434,Acr,6.43E-08,7.749008727,12.12295534,8.459252899,32.66219341,22.49953066,3.598108361,9.759949846,18.64946626,21.06554384,16.78897126,22.89736164
11435,Chrna1,0.037465623,7.274221194,2.575255683,5.066770482,27.7547773,10.52328056,8.719177428,11.21360782,25.58806398,26.58677037,14.76148952,33.96558911
11438,Chrna4,2.823134356,15.1015915,75.9706582,17.5108903,44.46926744,26.33105032,17.33470362,25.55952729,39.57591301,25.91589599,7.244608651,46.30997855
11440,Chrna6,0.000177359,2.292981506,0.164306838,0.829690495,5.918162549,18.20159167,5.007356023,8.810151152,21.66768953,9.201451368,4.541655175,18.8929642
11441,Chrna7,3.906712629,19.0509472,59.00746419,11.99980415,26.70956003,27.73025887,8.810062551,10.21683212,25.08212546,22.58854165,23.6198015,29.42097096
11443,Chrnb1,5.301149371,22.8845475,52.40752709,17.33259084,92.81309666,39.94885298,20.74607915,24.08059984,26.6166114,51.23813686,17.38002401,61.5177449
11444,Chrnb2,4.892075277,16.29396216,32.23830273,9.729994608,30.60080845,38.07159334,11.2748327,20.7817006,28.86810156,45.47197524,26.25121877,53.74983651
11447,Chrnd,0.121645748,13.17586873,31.87789841,7.127853197,61.51376056,33.66380183,13.44587867,12.07055732,20.61720857,30.01815449,19.45487888,28.29720317
11448,Chrne,0.063290073,3.789620049,10.57898971,3.528508223,39.86530318,36.73973398,24.5834391,11.85976995,22.74063489,32.7764303,6.507110993,40.01471386
11449,Chrng,0.77123554,17.55302382,18.81733615,5.766620821,42.39953087,44.60570337,23.05361086,15.09488713,24.14269795,40.31358406,19.88991515,51.15180456
11450,Adipoq,9.15E-16,0.830913708,3.445695397,0.410741102,8.447929303,20.37498876,5.93163287,12.66334462,19.21330051,12.88587235,9.128268566,10.65582393
11451,Acrv1,0,1.148532858,0.432536,1.467591171,4.778248772,7.696452393,1.975440399,4.832771645,14.41448855,8.339150916,4.822226324,11.19811988
11459,Acta1,0.528620033,7.627838409,18.77754781,8.124332874,17.35665531,50.89499879,9.382280778,17.38956964,27.87765335,31.50077559,3.258618631,32.80814754
11461,Actb,8.283067309,46.89933714,127.0527459,29.58300005,131.3840819,33.3412242,20.22815812,18.63987184,32.83424578,75.73176794,22.54789513,75.5182543
11464,Actc1,0.823516742,1.763190934,0.265964386,0.597131233,6.984819339,17.99129799,13.41254547,15.56655605,30.48339034,11.37081099,6.429124828,13.67351464
11465,Actg1,9.281282556,102.1300066,207.9552927,69.46267526,156.6558442,77.54472005,36.56708435,45.73968221,33.97263357,96.14951973,13.85645746,70.8576103
11468,Actg2,0.172379963,1.180698956,3.351239062,0.919790805,3.855195413,11.5236767,9.54389458,12.14211665,26.55316617,14.51921768,11.13645421,20.85098053
11470,Actl7a,3.96E-20,0.41166171,11.02194375,0.18622052,11.8909761,20.49653859,11.17962532,23.45351784,28.66295498,19.46009728,8.069817311,41.32432345
11471,Actl7b,3.59E-17,0.547190734,15.78599059,0.310746109,8.646894029,19.49811195,9.443791381,26.03489891,29.28418821,16.32507434,9.713614495,38.65860457
11471,Actl7b,3.59E-17,0.547190734,15.78599059,0.310746109,8.646894029,19.49811195,9.443791381,26.03489891,29.28418821,16.32507434,9.713614495,38.65860457
11472,Actn2,0.782216317,6.383745361,15.02684054,3.964416876,23.3377387,14.53971634,13.31950428,7.760549444,17.26315158,22.2994129,10.94863625,18.80342273
11474,Actn3,3.512706322,28.26692255,47.74836681,14.68700643,57.98580148,47.52446335,23.86031199,31.54110771,24.59760015,51.25759665,11.37034173,36.108899
11475,Acta2,2.38E-10,2.145231495,0.687169756,0.906632322,6.262664915,8.031750879,1.497681015,18.19748,26.289941,13.52297523,8.723004509,30.18196971
11477,Acvr1,5.611518475,54.61114416,101.0895937,31.98066823,54.47769715,45.32832063,18.93332876,30.27010286,48.89024851,51.00487619,24.05419705,50.19954414
11479,Acvr1b,8.271121998,64.71317464,105.6325766,41.32697837,58.99931061,28.9685617,17.93746236,19.56241744,43.3072242,48.91702667,22.39929192,72.01938014
11481,Acvr2b,11.90144169,103.1487688,198.2555486,69.79552195,60.48025814,27.94978294,10.90796921,15.17199044,36.39717159,59.37771625,38.23888966,44.50523883
11482,Acvrl1,1.649470266,16.78197613,32.90207124,12.93718494,42.19367368,51.82111334,14.96104943,20.27230798,18.37190087,32.83647012,21.54902082,41.86813491
11484,Aspa,0.001406685,6.848731502,4.24009184,7.310006132,8.078483132,13.07577213,14.39750469,10.56283768,16.41256171,12.88871501,7.966600976,16.02793262
11487,Adam10,17.64363636,55.03129513,162.3784224,39.21515364,37.5867743,6.489111628,5.457169695,13.34409178,12.68941407,34.53095876,12.96130544,43.88737718
11488,Adam11,6.717677612,30.46515759,83.76685386,16.54657405,73.45556272,51.35656704,13.93122264,17.55589897,16.34447389,17.67719993,15.7309098,39.01736534
11489,Adam12,9.274756342,63.87303364,67.06958454,40.65719262,29.71528139,19.36174197,9.507840779,16.8442786,32.94214365,26.76741732,10.35046376,50.11657682
11490,Adam15,4.115532972,15.52831964,79.28212193,8.680182533,95.56769499,48.47818413,13.19294851,22.64584375,28.8168834,46.46834755,23.04542495,63.11880178
11492,Adam19,7.363277177,45.3578242,33.71198504,31.04640091,42.97484128,17.24349672,17.91088825,29.27460809,47.52168839,73.55816653,39.76988181,40.88689898
11495,Adam2,0.130460764,1.152692742,3.876310187,1.017954855,30.48765226,13.1802042,8.065229767,7.691780978,28.81112416,10.41674666,9.983754462,16.99534934
11496,Adam22,15.09329341,32.03717811,70.40718205,29.94039288,24.76960447,20.34874713,11.00192866,15.35033857,34.72024899,25.04198432,16.70794298,17.21082354
11497,Adam3,2.38E-06,6.483545947,1.350289396,8.443480623,15.61702181,6.132871302,0.255475525,21.85868424,32.28247018,8.434779068,3.620212218,21.90129876
11499,Adam5,2.39E-12,1.881878188,4.682574074,0.001995741,13.82541387,7.211900143,4.501848563,8.427831628,34.41929188,19.7860906,8.255966896,17.11183407
11500,Adam7,6.66E-11,0.09572852,0.310552257,1.606420278,2.797939038,0.570557603,6.1926114,8.079555498,23.38324442,7.173468511,1.533057059,10.99852734
11501,Adam8,0.000319073,8.322884326,9.799581971,8.157436349,23.08248846,27.372945,11.12583084,39.70743607,23.50831741,18.80896991,24.38165719,30.54588162
11502,Adam9,4.799979356,50.05023749,128.3409029,36.35191276,29.19255184,41.85274553,19.76010718,16.5972118,25.40706108,58.78938426,33.72686593,29.20595137
11504,Adamts1,22.65519622,35.18938898,30.76097151,24.53451938,35.97242822,41.23877945,8.51632148,22.35105197,24.47337743,50.15734474,20.98599034,33.64398118
11512,Adcy6,0.157576719,44.32813257,81.68171447,24.38186479,69.56847932,73.14112045,5.352557628,20.86826365,30.91512671,32.96428719,12.73016334,37.40409679
11513,Adcy7,7.006197507,34.00904354,43.04526672,21.76375105,50.19777424,13.20428202,11.84467797,34.50280189,19.16070325,29.032771,13.95155815,45.93374265
11514,Adcy8,2.964109689,18.2266645,37.34028275,11.75930889,45.24807487,11.76354495,10.01432833,20.4088986,20.99117548,29.0741251,7.752549309,23.6850802
11515,Adcy9,15.77351221,88.19530418,118.9391281,62.98194607,44.12057265,20.38681592,36.30779182,16.54529174,28.94058315,34.86340983,12.13596495,38.32116083
11516,Adcyap1,0.008613127,4.452926474,5.846013544,5.261113249,29.52537,21.55049708,3.436489863,6.4946994,18.6304464,28.711558,6.745867122,27.80241698
11518,Add1,3.750894477,11.80963223,54.4570944,6.630128454,48.0211978,51.48443074,14.479713,21.19338646,37.16186793,41.72020948,21.37472662,30.12133049
11519,Add2,3.59E-17,1.971859717,1.634090912,1.824855216,30.54878373,20.88606496,2.2360435,14.80671181,19.44430023,11.59198086,8.370938854,33.39193324
11520,Plin2,1.78650385,9.058451418,0.261039392,12.08129119,25.87000071,20.38072279,4.776055612,19.97977798,21.66088875,16.19024967,16.45694772,26.54008059
11522,Adh1,3.873977047,5.055298912,0.003960646,0.861161574,9.205137428,6.033096956,1.817799894,4.702944679,15.73532599,16.54290179,2.684446172,20.12597253
11529,Adh7,0.006390572,14.32174966,2.477222672,14.20766017,15.28318528,5.486283121,13.09199193,14.58293136,36.99402864,27.12680909,10.62746631,15.29299837
11532,Adh5,14.10876305,32.40599719,25.7677106,10.27929405,39.82596903,27.4171095,12.49037012,19.35821941,32.90376256,64.31895426,20.43853392,30.98926309
11534,Adk,26.85882376,52.10381659,59.74754098,46.33205878,29.9358804,20.46134005,13.56266767,18.69062384,41.76924672,50.01994355,21.97384708,32.14975706
11537,Cfd,0.014810118,12.94496669,34.37577153,16.27597658,55.46810281,28.74113049,5.885404522,28.47202146,16.09854626,30.6086345,7.613811637,33.69167237
11538,Adnp,13.49240111,53.82984659,171.5990367,48.18457909,16.3659147,87.88177209,15.78441674,15.81942422,24.77609526,47.84814383,17.32292241,47.45763566
11540,Adora2a,1.954700938,13.54904366,25.68357314,5.937852932,25.0788035,41.2614007,8.01328535,22.1056243,20.66834788,21.53880747,19.248779,32.49775157
11541,Adora2b,16.90967163,21.59559117,86.43907698,17.24273358,57.85461228,63.90095168,5.644053509,22.90815856,49.9951714,51.73195451,10.07697358,77.5561126
11542,Adora3,0.036297159,1.1167181,0.977925881,0.369940363,18.70362833,11.40937022,14.64822983,8.764396914,16.6870756,16.1344835,16.21175317,14.28955944
11542,Adora3,1.10E-10,0.155952591,0.618522422,0.051630303,13.34225495,16.25115152,5.60068277,12.60979938,11.1090752,11.21085364,9.200433662,15.45919137
11544,Adprh,5.799174854,26.48209476,45.80164892,26.12477478,39.5004779,24.02623265,16.05582207,19.42648739,45.17198912,62.87178419,22.76805208,38.72244112
11545,Parp1,6.003258014,26.75583681,100.2067834,9.842292116,62.82745085,37.86980364,14.54590466,35.8667302,49.12873122,84.94751347,28.35839963,44.74002924
11549,Adra1a,0.601844978,3.092774748,17.83508063,7.660118896,20.13963174,21.55634826,7.069748024,12.1911886,24.43792758,36.52171597,11.99090392,19.11932227
11550,Adra1d,16.09187254,43.62792895,64.40943532,31.24182453,27.93329114,35.98855045,11.8560693,25.70014543,20.14190205,25.48563669,38.45743456,43.16743088
11551,Adra2a,6.153609918,47.88517775,105.880172,43.14805582,47.68422203,64.77737022,15.04014406,22.94385324,30.66261793,34.07077287,6.460037971,25.88411146
11552,Adra2b,8.417850293,14.5114759,28.12228476,13.56786515,38.34243068,37.0802565,11.11742708,28.68951034,18.2693102,35.87025128,14.08386152,50.76268806
11553,Adra2c,3.900181976,54.47849362,177.9131117,32.81359214,41.78622466,23.24759802,8.926661187,37.82309315,17.85114535,26.16802312,5.416351955,38.14349331
11554,Adrb1,3.913619362,57.26991908,117.5414312,28.22843651,50.8242255,34.36599685,5.768456696,15.29317222,37.36255581,23.86398588,23.03068444,32.71177064
11556,Adrb3,4.830680386,40.32618302,30.98422904,27.91417791,46.58681614,47.56612486,16.85823631,49.43970759,40.62598947,67.18920327,24.42602437,64.56071591
11564,Adsl,12.07322688,15.01645356,24.51874048,23.88005861,44.78239876,21.27338914,14.37810902,18.83253774,45.66194976,57.50892674,27.79282668,49.97479131
11565,Adssl1,5.305194185,14.2108873,33.09071605,19.21036114,54.48566297,43.13100161,24.28913612,9.535455541,25.62303237,32.45313362,12.58037194,48.88575524
11566,Adss,13.11231295,26.88675795,77.99672413,31.68493474,60.69580053,50.12693875,13.28381573,20.40878006,34.17372478,56.07946958,20.49356992,32.63584335
11567,Avil,7.06E-09,12.58769348,8.30299068,13.4730202,44.79153557,20.84351932,12.11124099,21.01196258,18.77741299,17.3500503,22.05213471,28.69459246
11568,Aebp1,7.247878698,40.82428486,39.21638592,33.38944626,32.77518504,55.69560431,8.841893164,23.83864683,25.79798107,31.46144696,15.80390742,41.15642726
11571,Crisp1,6.10E-26,0,1.957505891,1.335204943,5.395725951,3.328391093,0.708787597,6.518959738,14.12094958,0.355959176,10.51657072,3.886141699
11572,Crisp3,0,0.046222421,0,0.027492642,5.035192345,0.700623455,3.181235306,5.037818742,14.43298485,0.034986785,4.989123722,3.64836944
11576,Afp,1.03E-07,0.049874063,0.138624109,3.713200773,4.982538033,4.281589256,5.978885798,7.736616218,19.6804414,11.37713491,7.45699218,25.31615106
11593,Aga,4.869995976,21.22620199,23.11165932,11.72269055,5.455655758,6.880949767,4.668546499,4.912069561,39.74918867,36.16504202,7.49622936,17.7584058
11595,Acan,5.630198725,16.75764857,19.76168659,8.292048652,40.97115049,18.04992794,24.16187997,14.72310191,29.53234774,34.12469462,20.84258264,32.26821666
11596,Ager,0.000173876,16.49284537,62.22179258,7.777628648,70.16572448,23.68109767,22.76747312,17.22024635,27.56879426,49.6983412,29.56243992,49.31541589
11600,Angpt1,2.12540598,0.890051644,0.949937115,1.810289211,3.455851446,8.734473648,0.274271438,12.79878381,29.76244458,18.58647154,24.37231598,6.604645841
11601,Angpt2,0.064321512,11.70938902,2.046712749,9.387152818,9.908584624,28.55494892,6.625276857,24.53194811,28.99212764,29.96515487,21.99976676,28.2458683
11602,Angpt4,1.58E-05,3.300760643,12.70581269,0.166596021,12.57056936,20.2107381,9.80426601,17.73957631,14.58980106,12.8092102,5.78127799,14.38110465
11603,Agrn,0.442407026,4.578284118,11.90547238,4.670469682,25.62896384,24.71067835,4.320485994,7.940279284,12.21165338,13.91481454,10.6681113,22.46216094
11604,Agrp,1.308968572,16.00553973,26.35907067,12.33916457,56.27665804,26.1301515,11.86219101,17.5280005,24.69869946,40.71532218,45.82921776,54.70500494
11605,Gla,7.779560409,4.204323502,3.123304555,4.343430821,9.670137119,12.21721452,23.56375695,18.11436768,40.31159421,81.21472438,18.4104387,41.69985967
11606,Agt,0.129719636,9.090707704,2.57235779,3.670942848,22.298591,12.09958459,6.681043977,21.19942477,24.43617105,14.94962926,20.3933646,21.0218124
11607,Agtr1a,2.157491368,2.763749556,21.86911752,4.254037197,31.44487436,14.62298694,10.7546989,15.22319461,27.11393332,19.39163724,11.68164397,14.79307724
11608,Agtr1b,2.961870118,0.262717801,2.680295556,0.294737051,4.026332038,12.30295883,1.343928673,7.68093238,4.575709499,7.220033466,8.840792234,19.28393041
11609,Agtr2,0.342830408,0.01186767,0.936034835,0.144980602,0.631446142,1.271849725,1.949936119,6.371680102,7.037035403,4.142340091,3.936948365,4.310891034
11610,Agtrap,1.802074581,59.37635846,101.5255318,42.93749372,81.3149271,66.50074412,20.81302374,31.04748609,34.83149183,98.41986896,54.38995358,81.88960385
11611,Agxt,0.45334273,1.516988556,16.60666676,2.543958304,19.21319943,31.99619823,5.131261453,27.48134163,23.79416971,11.12741424,11.71102617,19.24125279
11614,Nr0b1,8.025142762,14.95486295,19.62520879,16.08283188,24.68462314,7.520145583,15.90966609,8.865047064,20.53117871,38.40863553,10.23194545,26.50808347
11615,Gm4737,2.23E-11,0.705438389,3.4400735,0.00156846,5.637574965,3.12915681,5.224649705,4.131539255,12.28042341,5.732911682,8.24098905,11.94539603
11615,Gm4737,2.23E-11,0.705438389,3.4400735,0.00156846,5.637574965,3.12915681,5.224649705,4.131539255,12.28042341,5.732911682,8.24098905,11.94539603
11622,Ahr,9.705981792,31.22586707,73.98642933,26.38306957,56.3684247,21.53792778,1.320608363,12.71133324,13.64333584,34.20863601,25.45076231,29.41483063
11624,Ahrr,2.869043124,11.26957915,10.42132512,8.670137761,34.2368262,12.4488677,3.427876148,17.85488001,20.0388545,25.49612763,17.15956297,16.50620214
11625,Ahsg,0.090022327,2.859815854,1.341907253,2.026539107,29.14896796,6.310199345,3.97319225,6.655108815,25.63773298,17.72456727,10.70465576,17.25777807
11628,Aicda,0.529519688,11.25762569,1.520288906,7.204526259,15.22405236,7.252625123,8.312040316,17.46766043,21.67531684,15.24476794,16.69814057,14.23167275
11629,Aif1,4.60E-07,5.329714078,29.11087988,4.801645865,30.58556921,25.4850659,13.8696924,7.607922322,36.06662829,38.43095369,12.75753043,25.86129118
11630,Aim1,2.00E-05,13.14846325,14.57761834,10.6609642,28.65989058,12.88665997,1.328568765,20.77865029,16.0620065,26.31121183,3.542146774,40.57658133
11632,Aip,2.57500635,4.648150264,80.40295082,9.55525312,47.38801596,47.45470063,7.632473626,16.10202381,26.7048786,37.37091055,14.79296702,34.55305138
11634,Aire,5.284837869,25.38481467,30.0127969,16.81116111,56.49675404,32.92120474,10.65423124,17.56787759,27.79395771,71.2721525,25.70097722,45.70844201
11636,Ak1,4.12353592,12.31900471,17.06978543,17.11001225,61.39470501,46.79065121,26.9759904,36.53916469,34.65802681,73.66376854,17.74689877,82.62613187
11637,Ak2,12.30993365,43.24753012,14.69088516,33.34442363,40.88612534,38.99162498,20.54680315,28.35694192,38.28991514,70.30796,36.84725741,30.49107633
11639,Ak4,6.112305324,77.55001457,124.2146053,49.02972147,51.72382688,30.70228029,6.564357768,22.38579446,35.21617158,41.82429627,11.48438094,23.01761664
11640,Akap1,17.27798439,71.8885373,74.35072107,43.02435383,51.31303262,64.37281424,31.87109394,60.73098896,47.27449031,81.23040331,23.21479303,48.13600546
11641,Akap2,2.999403378,21.31993434,34.1645659,20.24344346,35.31548971,19.71075975,13.00729377,13.5182261,22.16025604,38.11124014,25.85282311,30.19809709
11647,Alpl,12.56176178,67.84982497,37.10746207,55.61348769,37.46089114,39.38849917,21.42011776,15.11226924,27.36077784,60.54260711,28.26321271,58.32695711
11648,Akp3,0.10986441,14.895189,15.55919393,12.09509729,34.99478043,10.58261815,14.28232916,15.95425788,21.2481412,23.46751141,2.341338427,31.11659631
11650,Alppl2,0.015870739,11.36209709,9.240576192,11.08774668,30.85345276,20.99816665,19.46717431,12.34841156,11.70328074,9.17840963,11.65175399,24.58735176
11651,Akt1,4.989558072,96.34973556,220.8826595,60.7940695,102.1203337,77.62795297,23.32633211,35.28816093,20.42889423,45.40030585,50.38057952,50.73205876
11652,Akt2,3.321178215,34.8553231,52.645445,28.81103942,43.19519727,31.42203789,14.70477814,23.7483877,35.70576474,43.41990686,21.16311229,43.11780916
11656,Alas2,0,2.283678109,1.226359045,0.100983933,4.806965871,6.390520657,11.62545173,5.979852637,12.02017759,2.2082108,26.00735778,7.488074184
11657,Alb,2.94E-16,0.412324918,0.302759984,0.203844691,12.78642599,7.612357966,0.708648727,11.44008373,23.25230784,7.518795621,5.674202252,10.88130328
11658,Alcam,3.797427259,30.98566471,41.23935964,19.63255995,18.52426059,36.3893363,11.57053488,22.13816627,22.66952254,18.42775633,17.70166241,29.23077549
11666,Abcd1,6.75800234,18.40342329,14.25920765,7.729340467,41.16088734,45.56918948,8.102491234,34.78467815,30.95322814,41.26112696,31.19489571,40.18082396
11669,Aldh2,20.28584541,25.8670854,26.29795257,6.716703093,46.77626339,23.83577472,21.10787516,39.30322571,32.33432761,49.72574054,18.69344189,56.82165392
11670,Aldh3a1,0.001393339,5.043901277,9.563854085,9.244878125,40.96240167,18.98247706,12.0748895,12.42422351,42.42654453,25.21740284,7.292101283,23.94067527
11671,Aldh3a2,16.7969238,11.6554736,43.74972009,13.12755019,52.76641542,20.29408507,5.997551939,30.88836566,34.27067869,50.13603771,5.428784531,31.98833787
11674,Aldoa,5.462798981,62.533273,109.4427405,37.86945273,76.37800696,95.88419115,28.23394427,63.72339999,50.39420452,92.80753159,18.96391658,76.26074815
11676,Aldoc,2.493311687,18.08327821,15.68006522,14.45899114,31.60856248,22.88101032,6.618295414,18.2533353,31.77553803,33.35872042,27.09693444,46.70360699
11677,Akr1b3,16.36366803,54.481943,53.31778625,33.31691377,39.42048109,21.03715953,16.4530869,39.79382171,35.91392082,39.56612337,26.03594542,47.73464827
11682,Alk,2.504878183,17.95356916,22.02905257,9.677333502,26.42178908,22.59497663,6.597251935,19.39236048,23.269466,20.03796093,21.96637275,20.22180156
11685,Alox12e,4.857271708,5.305923568,3.883374211,0.806074932,34.88182832,15.4444652,5.013353044,3.088786661,24.32382032,23.90221674,31.41707103,16.71498241
11686,Alox12b,3.628822397,18.88936152,4.331419796,18.73305302,23.65128371,22.27918219,12.66327532,24.27659998,39.66550644,16.48926051,11.3845345,35.24155895
11687,Alox15,0.3284729,7.684341947,22.26007744,3.401297737,35.80364466,21.00109664,3.379734093,5.787652616,20.68340335,19.71015064,16.62423246,20.98152538
11688,Alox8,2.799987518,1.4853758,4.044404862,0.590650864,20.22291865,27.9422157,8.817243518,22.46229632,20.16589518,18.18534811,7.520552923,32.66602251
11690,Alox5ap,0.971027997,10.36392253,1.429191905,14.40120647,33.87688061,40.26183553,13.8201268,14.07962016,19.97679056,27.12543123,11.03873897,16.86106541
11692,Gfer,19.13604871,71.45031037,181.9165255,45.25671154,77.97223253,50.81806826,10.15818448,32.84622938,27.38542124,49.76455597,25.56960839,64.33736295
11694,Alx3,4.932985583,53.55104223,62.41689946,31.96657835,35.61977849,33.02122825,5.945933188,19.91660509,18.62118224,30.24760662,12.66755788,35.76833782
11695,Alx4,1.837198913,56.68955302,63.01565769,30.73318359,36.93627647,35.04254955,9.445283144,12.30762938,21.23058137,27.93462588,41.66456476,37.66772563
11698,Ambn,0,1.862671608,0.033265247,0.67436751,4.648189742,9.755831349,0.775340656,11.034493,19.25168199,4.891064883,4.511221959,6.445996813
11702,Amd1,7.333914066,67.33418102,95.18496633,44.40725725,34.65841828,56.19430318,15.61367104,15.56316244,41.48863013,55.03007362,34.22063117,41.75665482
11704,Amelx,3.32E-23,0.791746713,0.37087698,1.205927767,0.863752183,0.397751868,2.38373295,4.572881996,18.06483776,1.769836948,4.935596758,3.426152979
11717,Ampd3,0.00147365,12.54324204,30.71589397,6.721566904,37.53173519,53.7456468,13.71648681,36.46817783,31.57052582,30.43488326,15.31284251,30.79053277
11720,Mat1a,1.804782265,1.323634929,0.752749963,1.151851339,3.69417782,15.90236873,3.051810162,9.494224808,19.75304831,15.32092723,24.90874262,20.63144528
11722,Amy1,0,0.170111884,1.041379935,0.442437084,6.366611449,0.074754745,5.01851917,3.791661745,12.67536388,1.341923943,2.535816568,3.287595044
11731,Ang2,0,0,2.094980496,0.028375157,3.210865308,3.760019671,3.009384954,3.826477908,8.591745093,0.030098555,2.388666775,6.069077398
11732,Ank,3.327337071,41.13683336,125.1000323,21.56098638,34.36204376,29.9291424,8.529675799,13.34053198,34.80824747,27.27804727,10.10097255,12.54015065
11735,Ank3,0.246812134,1.949031627,0.07085513,3.426612503,34.93070639,8.169183624,6.112655858,8.830783347,26.93369265,20.31093162,7.799858818,12.64941979
11736,Ankfy1,1.93821607,8.156310208,32.1259827,10.33198072,30.60910976,26.15212319,10.68424282,15.20947225,21.94103782,58.752072,16.64843996,42.29207568
11737,Anp32a,0.624951632,9.472022207,9.011243338,11.2249155,58.19078852,36.36730914,20.54891529,9.15899128,22.24002694,30.77568244,15.71991115,33.1151137
11740,Slc25a5,6.783099865,19.00155016,43.06027447,11.57160041,29.51705856,42.16224865,28.13826133,23.6109348,33.34713919,36.65956646,17.16381244,42.75982669
11744,Anxa11,11.88631049,27.86842356,39.45668494,26.85494856,53.99175714,42.3003805,10.74744231,17.19561199,34.0574445,72.23927881,30.81282758,47.55486079
11745,Anxa3,4.66E-08,6.845176985,5.465810281,5.566105641,9.17784724,15.27874499,4.605170301,12.82933592,13.3237533,22.90082809,8.304408484,15.88482145
11746,Anxa4,0.042955365,2.478445704,3.515567845,2.462229596,20.52456324,16.03644421,4.341539478,27.06910678,18.92427317,10.44932706,13.15477981,15.00847358
11747,Anxa5,0.133399225,10.93296328,6.022806544,8.273229733,29.14397678,12.77873361,7.470458535,12.99084355,26.62341385,15.28958436,10.28923567,24.4397565
