ENSG00000131591,5.23662
ENSG00000223823,0
ENSG00000207730,0
ENSG00000207607,0
ENSG00000198976,0
ENSG00000205231,0
ENSG00000162571,0
ENSG00000186891,2.45972
ENSG00000186827,0.449549
ENSG00000078808,230.903
ENSG00000176022,2.35494
ENSG00000184163,0.904721
ENSG00000160087,62.6573
ENSG00000230415,0.38415
ENSG00000162572,1.20582
ENSG00000224051,7.88627
ENSG00000169962,0.162229
ENSG00000107404,8.44931
ENSG00000175756,270.739
ENSG00000223663,0
ENSG00000221978,77.379
ENSG00000224870,14.1316
ENSG00000239298,6.36073
ENSG00000242485,122.788
ENSG00000250188,4.09067
ENSG00000235098,0.589731
ENSG00000225905,0
ENSG00000230270,0
ENSG00000205116,1.07687
ENSG00000225285,0.142095
ENSG00000179403,2.73117
ENSG00000215915,1.63698
ENSG00000160072,17.0823
ENSG00000197785,25.7434
ENSG00000205090,0
ENSG00000160075,89.2255
ENSG00000215791,1.24936
ENSG00000215014,0.105789
ENSG00000236684,0
ENSG00000228594,0.274105
ENSG00000245123,0.106597
ENSG00000197530,29.1651
ENSG00000189339,8.12269
ENSG00000256154,0.741817
ENSG00000215914,0.199317
ENSG00000227775,1.8625
ENSG00000215790,8.64114
ENSG00000244250,1.89983
ENSG00000226628,2.03858
ENSG00000008130,66.975
ENSG00000078369,406.087
ENSG00000231050,0.0614669
ENSG00000169885,0.19658
ENSG00000178821,0
ENSG00000142609,0.0149785
ENSG00000233542,0.0245567
ENSG00000187730,0
ENSG00000226969,0
ENSG00000067606,10.3614
ENSG00000182873,0.0417652
ENSG00000162585,3.36877
ENSG00000203301,0
ENSG00000243558,0
ENSG00000234396,0
ENSG00000157933,3.14692
ENSG00000116151,9.05091
ENSG00000178642,0.0805462
ENSG00000238240,14.6788
ENSG00000157916,34.9754
ENSG00000157911,7.54526
ENSG00000229813,0.263584
ENSG00000149527,0.782316
ENSG00000224387,0
ENSG00000229393,0.280808
ENSG00000157881,21.2953
ENSG00000197921,0
ENSG00000238164,6.36494
ENSG00000157873,134.336
ENSG00000225931,0.465753
ENSG00000228037,6.26565
ENSG00000237058,0
ENSG00000215912,0.055895
ENSG00000233234,0
ENSG00000231630,0
ENSG00000169717,0.0383131
ENSG00000177133,0
ENSG00000256761,0
ENSG00000142611,0.0193517
ENSG00000226286,0
ENSG00000130762,0
ENSG00000162591,0.121461
ENSG00000207776,0
ENSG00000238260,0.414839
ENSG00000158109,10.3355
ENSG00000116213,24.6012
ENSG00000078900,15.6513
ENSG00000227372,1.73835
ENSG00000244553,0.30641
ENSG00000227589,3.14409
ENSG00000235131,0
ENSG00000162592,0
ENSG00000235169,0.42548
ENSG00000130764,23.0773
ENSG00000116198,75.1567
ENSG00000169598,5.75464
ENSG00000198912,5.58666
ENSG00000236423,0.407561
ENSG00000233304,0
ENSG00000226374,0
ENSG00000229280,0
ENSG00000235054,0
ENSG00000227169,0
ENSG00000232596,0
ENSG00000196581,0.0175395
ENSG00000231510,0
ENSG00000236948,0
ENSG00000216045,0
ENSG00000131697,2.24437
ENSG00000069424,61.1253
ENSG00000116251,545.739
ENSG00000226944,1.17531
ENSG00000116237,20.0484
ENSG00000158286,24.9202
ENSG00000225077,0
ENSG00000173673,0
ENSG00000158292,0.730289
ENSG00000097021,22.9981
ENSG00000162408,8.92902
ENSG00000253022,0
ENSG00000229519,0.211874
ENSG00000173662,0.0661875
ENSG00000162413,15.3275
ENSG00000116273,7.94051
ENSG00000041988,26.6467
ENSG00000007923,29.8206
ENSG00000228750,0
ENSG00000239166,0
ENSG00000237436,0
ENSG00000227950,0
ENSG00000237365,0
ENSG00000256267,0
ENSG00000207056,0
ENSG00000237402,0
ENSG00000237728,0
ENSG00000225126,0
ENSG00000049245,26.7377
ENSG00000049249,1.46261
ENSG00000243868,0
ENSG00000116288,862.432
ENSG00000200344,0
ENSG00000116285,1.28653
ENSG00000225820,0
ENSG00000238290,0
ENSG00000232848,0.453043
ENSG00000229305,0
ENSG00000200975,0
ENSG00000227634,0
ENSG00000233645,0
ENSG00000251977,0
ENSG00000162426,0.0731961
ENSG00000252254,0
ENSG00000142599,114.988
ENSG00000232912,0.495906
ENSG00000221083,0
ENSG00000234619,2.15057
ENSG00000224315,0.432696
ENSG00000222511,0
ENSG00000226545,0.207776
ENSG00000228423,0.886875
ENSG00000229716,0
ENSG00000074800,4698.35
ENSG00000230679,0.476899
ENSG00000236269,0.0800708
ENSG00000201725,0
ENSG00000238249,2.19938
ENSG00000232208,1.1467
ENSG00000232663,0
ENSG00000131686,0
ENSG00000197241,0
ENSG00000252404,0
ENSG00000180758,2.02987
ENSG00000207865,0
ENSG00000228526,0.80795
ENSG00000234546,10.946
ENSG00000049239,3.20621
ENSG00000252841,0
ENSG00000171621,1.77309
ENSG00000256831,0.102445
ENSG00000252956,0
ENSG00000235263,0
ENSG00000171612,4.73794
ENSG00000231181,1.22365
ENSG00000188807,3.83884
ENSG00000171608,63.8986
ENSG00000171603,45.5567
ENSG00000179840,1.59297
ENSG00000233268,0
ENSG00000231789,12.3439
ENSG00000256600,0.0973493
ENSG00000178585,21.4975
ENSG00000223989,2.59786
ENSG00000234374,0
ENSG00000162441,58.0426
ENSG00000228150,0
ENSG00000173614,6.67235
ENSG00000241326,2.63392
ENSG00000202415,0.380823
ENSG00000162444,0
ENSG00000225786,0
ENSG00000130939,67.6181
ENSG00000224340,0
ENSG00000233623,0.0875993
ENSG00000201746,0
ENSG00000054523,10.1662
ENSG00000199562,109.224
ENSG00000142657,287.163
ENSG00000175279,19.6195
ENSG00000251503,8.65194
ENSG00000241563,0.0347491
ENSG00000160049,48.7473
ENSG00000203469,0.496936
ENSG00000142655,6.88255
ENSG00000243267,0.550028
ENSG00000130940,3.20206
ENSG00000225158,0
ENSG00000215785,0
ENSG00000207213,0
ENSG00000120948,123.168
ENSG00000116649,75.0756
ENSG00000171824,308.879
ENSG00000226849,0.0957479
ENSG00000230337,0.351956
ENSG00000198793,20.1336
ENSG00000225602,0.963199
ENSG00000253086,0
ENSG00000238547,0
ENSG00000171819,0.0355816
ENSG00000207451,0
ENSG00000238173,6.05541
ENSG00000120942,5.62703
ENSG00000238199,2.62879
ENSG00000224338,0
ENSG00000204624,0
ENSG00000235643,0
ENSG00000116661,0.676821
ENSG00000132879,10.151
ENSG00000116663,10.4881
ENSG00000116670,23.4407
ENSG00000162490,0.0180143
ENSG00000177674,4.37134
ENSG00000120937,0
ENSG00000224904,0.600084
ENSG00000199347,0
ENSG00000201801,0
ENSG00000116685,15.229
ENSG00000083444,53.0881
ENSG00000116688,65.52
ENSG00000116691,20.46
ENSG00000202461,0
ENSG00000243539,0
ENSG00000120949,27.2378
ENSG00000201135,0
ENSG00000227875,0
ENSG00000028137,83.8178
ENSG00000225196,0
ENSG00000252969,0
ENSG00000048707,61.3527
ENSG00000243206,0
ENSG00000239149,0
ENSG00000229484,0
ENSG00000241848,0
ENSG00000162496,2.33294
ENSG00000221340,0
ENSG00000204518,0
ENSG00000226166,0
ENSG00000188984,0
ENSG00000238771,0
ENSG00000157330,0
ENSG00000116726,0
ENSG00000116721,0
ENSG00000228338,0
ENSG00000204513,0
ENSG00000231103,0
ENSG00000179172,62.1717
ENSG00000120952,0.0299024
ENSG00000243073,0
ENSG00000187545,0
ENSG00000204510,0
ENSG00000207434,0
ENSG00000234064,0
ENSG00000232423,0
ENSG00000250894,0
ENSG00000204508,0
ENSG00000239810,0
ENSG00000250113,0
ENSG00000204505,0
ENSG00000233336,0
ENSG00000229978,0.0200804
ENSG00000236179,0
ENSG00000179412,5.90973
ENSG00000224199,0.0172361
ENSG00000229571,0
ENSG00000204503,0
ENSG00000233394,0
ENSG00000204502,0
ENSG00000231219,0
ENSG00000207511,0
ENSG00000235800,0
ENSG00000182330,0
ENSG00000237700,0
ENSG00000204501,0
ENSG00000228229,0
ENSG00000204495,0
ENSG00000204491,0
ENSG00000204488,0
ENSG00000204486,0
ENSG00000204485,0
ENSG00000224581,0
ENSG00000157358,0
ENSG00000236652,0
ENSG00000204481,0
ENSG00000204480,0
ENSG00000204479,0
ENSG00000204478,0
ENSG00000162494,0
ENSG00000229350,0
ENSG00000215909,2.89943
ENSG00000162493,0
ENSG00000222952,0
ENSG00000237445,0
ENSG00000253085,0
ENSG00000116731,52.0971
ENSG00000227612,0.405178
ENSG00000218328,0
ENSG00000252151,0
ENSG00000231606,0
ENSG00000234593,0
ENSG00000235829,0
ENSG00000171729,1.44365
ENSG00000204464,0
ENSG00000215720,0.0870654
ENSG00000236045,0
ENSG00000228140,0.0258736
ENSG00000142634,86.535
ENSG00000162438,0
ENSG00000142615,0
ENSG00000215704,0
ENSG00000132906,10.3953
ENSG00000116138,6.14158
ENSG00000116771,1.57489
ENSG00000251866,0
ENSG00000237301,0.032514
ENSG00000235084,62.8612
ENSG00000252417,0
ENSG00000236500,0
ENSG00000197312,12.4619
ENSG00000215695,3.00597
ENSG00000116786,51.7024
ENSG00000162461,0.512426
ENSG00000237938,0.648736
ENSG00000224459,0
ENSG00000162460,0
ENSG00000224321,89.2079
ENSG00000233954,661.629
ENSG00000178715,804.032
ENSG00000179743,1.30697
ENSG00000065526,41.4599
ENSG00000238818,0
ENSG00000116809,24.8774
ENSG00000234607,0.149724
ENSG00000231353,0
ENSG00000224966,0
ENSG00000183888,0
ENSG00000233078,0
ENSG00000173641,0.0194255
ENSG00000232456,0
ENSG00000184908,0
ENSG00000185519,0
ENSG00000142627,0.0964038
ENSG00000227959,0
ENSG00000224621,0
ENSG00000234166,0.0617569
ENSG00000142632,3.59781
ENSG00000237276,0
ENSG00000233929,10.5854
ENSG00000037637,10.6289
ENSG00000226457,66.1589
ENSG00000157191,38.1231
ENSG00000226029,0.173218
ENSG00000080947,0.761399
ENSG00000206652,73.7118
ENSG00000224174,0.212698
ENSG00000241374,0
ENSG00000233421,0
ENSG00000252099,0
ENSG00000197511,0
ENSG00000241971,0
ENSG00000225710,0.0530484
ENSG00000240653,0
ENSG00000219481,7.13012
ENSG00000215908,11.4922
ENSG00000245549,0.543704
ENSG00000186301,1.58169
ENSG00000256048,0.636047
ENSG00000207513,73.7118
ENSG00000237847,0.189691
ENSG00000239644,0.113845
ENSG00000116219,0
ENSG00000236698,778.841
ENSG00000243784,0
ENSG00000207389,73.7118
ENSG00000227684,0
ENSG00000186715,1.93511
ENSG00000223643,0
ENSG00000243266,0
ENSG00000230239,0
ENSG00000239505,0
ENSG00000196690,0
ENSG00000228549,0.032049
ENSG00000199554,0
ENSG00000238142,1.10175
ENSG00000235241,0.0967951
ENSG00000058453,2.58788
ENSG00000207005,73.7118
ENSG00000117122,0
ENSG00000226526,0
ENSG00000159363,22.7364
ENSG00000117118,172.444
ENSG00000117115,0.469084
ENSG00000252180,0
ENSG00000204362,0
ENSG00000142623,0
ENSG00000142619,0.028761
ENSG00000159339,0.295175
ENSG00000256049,0
ENSG00000227751,0.511969
ENSG00000179051,24.374
ENSG00000239020,0
ENSG00000236648,0
ENSG00000117148,0
ENSG00000117154,0.181651
ENSG00000230035,0
ENSG00000225387,0
ENSG00000179023,0
ENSG00000235282,11.0634
ENSG00000225478,0
ENSG00000009709,0
ENSG00000179002,0
ENSG00000255275,0.411303
ENSG00000159423,10.0296
ENSG00000169991,10.5534
ENSG00000221662,0
ENSG00000127481,102.469
ENSG00000230424,0.457043
ENSG00000053372,84.952
ENSG00000127463,82.5496
ENSG00000211454,0.62739
ENSG00000162482,0.309269
ENSG00000203345,0.418314
ENSG00000053371,40.8248
ENSG00000200403,0
ENSG00000040487,5.44825
ENSG00000077549,422.644
ENSG00000256145,0.0203092
ENSG00000240490,0
ENSG00000201609,0
ENSG00000239027,0
ENSG00000235185,0
ENSG00000173436,34.5072
ENSG00000226396,465.106
ENSG00000158747,0.283788
ENSG00000158748,0.193134
ENSG00000162542,6.7937
ENSG00000178828,0
ENSG00000235434,0
ENSG00000169914,6.62132
ENSG00000188784,0
ENSG00000242688,0
ENSG00000188257,0
ENSG00000127472,0
ENSG00000117215,0
ENSG00000158786,0
ENSG00000227066,0
ENSG00000187980,0
ENSG00000225986,0.142268
ENSG00000162543,0.0639395
ENSG00000228105,0
ENSG00000226664,0
ENSG00000236963,0
ENSG00000226487,0
ENSG00000162545,0.101397
ENSG00000090432,6.86952
ENSG00000215520,0.0773259
ENSG00000183114,0
ENSG00000158825,0.0568217
ENSG00000158828,2.46076
ENSG00000117242,1.07788
ENSG00000257033,1.95606
ENSG00000244038,198.39
ENSG00000117245,0.0287513
ENSG00000235432,0
ENSG00000189410,0.121642
ENSG00000233069,0
ENSG00000127483,196.409
ENSG00000203394,0.21946
ENSG00000075151,39.0417
ENSG00000251914,0
ENSG00000221808,0
ENSG00000233072,0
ENSG00000236073,0
ENSG00000235112,0.467526
ENSG00000117298,37.9662
ENSG00000231105,0.271336
ENSG00000236936,0
ENSG00000236216,52.3278
ENSG00000228823,0
ENSG00000243358,0
ENSG00000236009,0
ENSG00000227001,0.825019
ENSG00000187952,1.63426
ENSG00000186543,0
ENSG00000142794,4.47366
ENSG00000176378,0
ENSG00000162551,0.0273855
ENSG00000233431,0
ENSG00000221781,0
ENSG00000090686,342.268
ENSG00000231978,0
ENSG00000187942,0.300587
ENSG00000142798,5.79042
ENSG00000232037,11.8071
ENSG00000219073,0
ENSG00000241329,0
ENSG00000201919,0
ENSG00000142789,0
ENSG00000243734,0
ENSG00000201273,0
ENSG00000228397,0.210994
ENSG00000218510,8.33356
ENSG00000070831,177.422
ENSG00000230068,0
ENSG00000162552,0.0444925
ENSG00000234397,0.159235
ENSG00000184677,11.8793
ENSG00000237200,1.18802
ENSG00000173372,0
ENSG00000159189,0
ENSG00000173369,0
ENSG00000133216,0.0940691
ENSG00000216157,0
ENSG00000225952,0
ENSG00000215906,0
ENSG00000227868,0
ENSG00000004487,118.42
ENSG00000240553,0.31175
ENSG00000169641,14.3175
ENSG00000229010,0.0703453
ENSG00000206935,0
ENSG00000252578,0
ENSG00000179546,0.0326378
ENSG00000215381,0.767615
ENSG00000125944,129.353
ENSG00000204219,0.765173
ENSG00000232482,2.03868
ENSG00000007968,3.30744
ENSG00000235052,0.173341
ENSG00000117318,72.9153
ENSG00000197880,0.324132
ENSG00000247296,0.281911
ENSG00000229239,0
ENSG00000142676,2153.93
ENSG00000203589,0.00330858
ENSG00000244609,0
ENSG00000011007,78.4306
ENSG00000236810,5.67435
ENSG00000057757,21.3662
ENSG00000011009,12.6448
ENSG00000117308,24.5455
ENSG00000117305,22.2237
ENSG00000179163,39.6685
ENSG00000188822,2.05008
ENSG00000238538,0
ENSG00000229106,2.28817
ENSG00000232557,0
ENSG00000230228,0.0533628
ENSG00000189266,140.401
ENSG00000188529,164.563
ENSG00000215905,0
ENSG00000225315,0
ENSG00000230703,0
ENSG00000142661,0.01271
ENSG00000240284,0
ENSG00000142677,0
ENSG00000185436,2.49735
ENSG00000230023,0
ENSG00000232298,0
ENSG00000117602,0.37064
ENSG00000231779,0.000482953
ENSG00000184454,0
ENSG00000227312,0
ENSG00000239106,0
ENSG00000133226,283.668
ENSG00000238986,0
ENSG00000169504,19.0759
ENSG00000238482,0
ENSG00000020633,68.3612
ENSG00000222492,0
ENSG00000229162,0.28046
ENSG00000233755,0.457156
ENSG00000233419,0
ENSG00000231953,0
ENSG00000117614,131.535
ENSG00000117616,153.307
ENSG00000227985,0.807071
ENSG00000255759,0
ENSG00000256857,0
ENSG00000255612,0
ENSG00000224183,16.0242
ENSG00000252515,0
ENSG00000238889,0
ENSG00000256089,0
ENSG00000255611,0
ENSG00000238084,19.8692
ENSG00000204178,37.3796
ENSG00000157978,34.3809
ENSG00000225643,0.156275
ENSG00000233478,0.0212666
ENSG00000162430,1.63908
ENSG00000255054,0.437826
ENSG00000117640,45.4278
ENSG00000228172,0
ENSG00000223474,0.196776
ENSG00000127423,0.78495
ENSG00000236528,0.606297
ENSG00000182749,1.52574
ENSG00000207302,0
ENSG00000117632,1475.49
ENSG00000229786,0
ENSG00000223624,0
ENSG00000158006,17.9591
ENSG00000207237,0
ENSG00000252190,0
ENSG00000252691,0
ENSG00000158008,0
ENSG00000158014,0
ENSG00000158022,0.0274508
ENSG00000175087,2.48815
ENSG00000197245,0
ENSG00000188782,0
ENSG00000236155,0
ENSG00000130695,10.2854
ENSG00000239284,0
ENSG00000225375,0
ENSG00000142669,89.8875
ENSG00000169442,163.542
ENSG00000158062,31.0147
ENSG00000176092,0.0628338
ENSG00000225854,0.443438
ENSG00000176083,0
ENSG00000131914,0.0121598
ENSG00000117682,35.53
ENSG00000223583,1.85008
ENSG00000225891,0.401483
ENSG00000198830,195.016
ENSG00000224129,0
ENSG00000117676,99.4694
ENSG00000238705,0
ENSG00000243905,0
ENSG00000252802,0
ENSG00000229247,0
ENSG00000238316,0
ENSG00000235069,0
ENSG00000117713,46.6819
ENSG00000060642,9.73142
ENSG00000241188,1.06558
ENSG00000204160,45.4629
ENSG00000175793,1.75502
ENSG00000226698,1.27801
ENSG00000142751,150.935
ENSG00000198746,18.4338
ENSG00000251020,0.255453
ENSG00000090273,82.0682
ENSG00000131910,0
ENSG00000175707,0.0566405
ENSG00000172746,2.60712
ENSG00000224064,0
ENSG00000225294,7.19624
ENSG00000253368,0
ENSG00000158246,0
ENSG00000255881,0
ENSG00000090020,17.9721
ENSG00000229985,0.673343
ENSG00000214973,48.4482
ENSG00000225159,447.618
ENSG00000225990,0
ENSG00000224311,0
ENSG00000142784,16.8373
ENSG00000240397,0.377898
ENSG00000252098,0
ENSG00000243659,0
ENSG00000241856,0
ENSG00000186501,26.6563
ENSG00000206888,0
ENSG00000241547,389.79
ENSG00000142765,118.178
ENSG00000142733,1.57399
ENSG00000142748,0
ENSG00000174950,0
ENSG00000231207,0
ENSG00000181773,0.134896
ENSG00000158195,29.1197
ENSG00000241169,0
ENSG00000237429,0.53279
ENSG00000000938,60.5073
ENSG00000235912,379.824
ENSG00000233975,0.184537
ENSG00000126709,41.7606
ENSG00000225886,1.22343
ENSG00000206767,0
ENSG00000226662,0
ENSG00000207095,0
ENSG00000009780,5.93352
ENSG00000231344,24.6047
ENSG00000230833,0.0917239
ENSG00000239859,0
ENSG00000117758,64.1228
ENSG00000223062,0
ENSG00000117751,60.4223
ENSG00000252947,0
ENSG00000130775,82.3852
ENSG00000117748,69.3699
ENSG00000158161,9.89613
ENSG00000238231,0.475163
ENSG00000237895,0
ENSG00000240750,0.463067
ENSG00000228589,62.1918
ENSG00000228943,0
ENSG00000214812,18.9665
ENSG00000253005,0
ENSG00000252429,0
ENSG00000169403,5.09685
ENSG00000215902,0
ENSG00000126698,38.3921
ENSG00000130770,1026.07
ENSG00000130766,7.82049
ENSG00000239901,0
ENSG00000130772,31.7912
ENSG00000204138,8.1512
ENSG00000206779,0
ENSG00000229820,2.923
ENSG00000221216,0
ENSG00000180198,38.2561
ENSG00000242125,32.5215
ENSG00000201808,2.27873
ENSG00000245178,0.786787
ENSG00000200087,3.26197
ENSG00000238821,0
ENSG00000256960,0
ENSG00000231468,7.7474
ENSG00000180098,59.7336
ENSG00000197989,105.376
ENSG00000207311,1412.9
ENSG00000207314,37.178
ENSG00000207070,6.68536
ENSG00000221539,0
ENSG00000120656,34.9352
ENSG00000188060,0.936818
ENSG00000229388,0.194389
ENSG00000209804,21.2507
ENSG00000162419,19.0682
ENSG00000252777,0
ENSG00000198492,72.9217
ENSG00000116329,0
ENSG00000226852,0
ENSG00000233427,0
ENSG00000199756,0
ENSG00000159023,39.4699
ENSG00000253304,0.245114
ENSG00000225616,640.123
ENSG00000206704,0
ENSG00000225750,0
ENSG00000116350,256.425
ENSG00000227637,0.377698
ENSG00000116353,20.986
ENSG00000237934,0
ENSG00000221550,0
ENSG00000230523,0
ENSG00000225011,0
ENSG00000221126,0
ENSG00000228176,0
ENSG00000222787,0
ENSG00000233399,0
ENSG00000233372,0
ENSG00000231251,0
ENSG00000236335,0
ENSG00000231949,0
ENSG00000162510,0.81418
ENSG00000186056,1.66917
ENSG00000162511,412.367
ENSG00000229607,0
ENSG00000223382,0
ENSG00000222784,0
ENSG00000235143,0
ENSG00000162512,0.664411
ENSG00000134644,50.2514
ENSG00000200154,952.599
ENSG00000202107,952.599
ENSG00000200181,0
ENSG00000237329,0.160971
ENSG00000232768,0
ENSG00000215900,15.5658
ENSG00000225142,0
ENSG00000084628,0
ENSG00000060688,41.8732
ENSG00000229447,8.97859
ENSG00000121766,63.9028
ENSG00000229044,0.226308
ENSG00000121769,5.32239
ENSG00000215899,0.554511
ENSG00000206981,0
ENSG00000228682,0.0447717
ENSG00000223907,0.0846233
ENSG00000229167,0
ENSG00000121764,0
ENSG00000162517,41.1175
ENSG00000203620,0
ENSG00000184007,190.535
ENSG00000212673,0.599131
ENSG00000228634,0
ENSG00000121774,87.1586
ENSG00000203325,0
ENSG00000121775,20.0151
ENSG00000239934,0
ENSG00000243408,0
ENSG00000025800,14.0966
ENSG00000250135,0.0795843
ENSG00000084652,232.751
ENSG00000160050,30.7743
ENSG00000160051,2.56187
ENSG00000224066,5.72749
ENSG00000222046,0.944072
ENSG00000084623,868.914
ENSG00000160055,10.8886
ENSG00000220785,1.34511
ENSG00000256003,0.699679
ENSG00000183615,0.117863
ENSG00000182866,67.6138
ENSG00000252450,0
ENSG00000116478,466.369
ENSG00000235359,0
ENSG00000175130,23.9559
ENSG00000233775,0.0896142
ENSG00000231176,0
ENSG00000224021,0
ENSG00000225828,2.53671
ENSG00000162526,1.85715
ENSG00000160058,38.1025
ENSG00000224333,0
ENSG00000229259,0
ENSG00000254553,0.49409
ENSG00000215897,0.452321
ENSG00000160062,0.587437
ENSG00000176261,95.1579
ENSG00000200591,0
ENSG00000162521,120.456
ENSG00000162520,1.31872
ENSG00000240275,0
ENSG00000224409,0
ENSG00000134684,331.931
ENSG00000116497,75.3867
ENSG00000160097,0.167125
ENSG00000221423,0
ENSG00000116514,19.9484
ENSG00000217644,0.269314
ENSG00000239670,0
ENSG00000236065,0.26217
ENSG00000004455,130.281
ENSG00000243563,0
ENSG00000116525,1.55886
ENSG00000160094,4.02237
ENSG00000256142,0.152826
ENSG00000184389,0
ENSG00000225313,0.000519116
ENSG00000134686,9.94264
ENSG00000222112,0
ENSG00000233246,0
ENSG00000221225,0
ENSG00000234512,0
ENSG00000121903,1.09932
ENSG00000235907,0.162572
ENSG00000121904,0
ENSG00000227000,0
ENSG00000176256,0
ENSG00000231163,0
ENSG00000201148,0
ENSG00000142698,0
ENSG00000221053,0
ENSG00000207941,0
ENSG00000163866,19.4322
ENSG00000189280,0
ENSG00000189433,0.0143106
ENSG00000255811,0.0148122
ENSG00000216162,0
ENSG00000188910,0.0238312
ENSG00000187513,0.0745081
ENSG00000230163,0.335319
ENSG00000252728,0
ENSG00000241014,0.648178
ENSG00000163867,10.1167
ENSG00000243749,4.241
ENSG00000233940,0
ENSG00000197056,0.276
ENSG00000228348,17.4468
ENSG00000116560,697.125
ENSG00000201868,0
ENSG00000146463,15.616
ENSG00000227409,0.240402
ENSG00000240374,0
ENSG00000201542,0
ENSG00000229994,318.348
ENSG00000202129,0
ENSG00000142687,72.549
ENSG00000020129,14.3033
ENSG00000236274,0
ENSG00000239636,0.247821
ENSG00000116819,0.200852
ENSG00000225306,0.188597
ENSG00000126067,31.0135
ENSG00000142686,10.5206
ENSG00000092853,8.78253
ENSG00000232335,1.57692
ENSG00000134698,5.11875
ENSG00000092847,3.84108
ENSG00000221032,0
ENSG00000126070,34.5909
ENSG00000232862,0
ENSG00000242815,0
ENSG00000116863,21.5458
ENSG00000171812,0
ENSG00000054116,67.1651
ENSG00000116871,80.8346
ENSG00000054118,98.6122
ENSG00000231849,0
ENSG00000214193,21.5295
ENSG00000116883,1.13669
ENSG00000142694,1.63871
ENSG00000196182,41.2228
ENSG00000181817,45.9886
ENSG00000222821,0
ENSG00000116885,2.98048
ENSG00000201448,0
ENSG00000116898,62.1947
ENSG00000119535,0
ENSG00000230214,0
ENSG00000234481,0
ENSG00000163873,0
ENSG00000207328,0
ENSG00000223944,0
ENSG00000252368,0
ENSG00000230451,0
ENSG00000233621,0.54193
ENSG00000163874,12.3304
ENSG00000163875,76.103
ENSG00000163877,13.2597
ENSG00000232273,0.947986
ENSG00000237749,425.221
ENSG00000116922,11.3812
ENSG00000134690,26.985
ENSG00000183317,0.0164323
ENSG00000200421,0
ENSG00000238871,0
ENSG00000214141,0
ENSG00000227416,0.389176
ENSG00000185090,4.82604
ENSG00000233728,1.10673
ENSG00000196449,8.25277
ENSG00000197982,13.3493
ENSG00000188786,16.504
ENSG00000230610,0
ENSG00000235673,0
ENSG00000230955,0.0605358
ENSG00000204084,24.0305
ENSG00000252448,0
ENSG00000222282,0
ENSG00000183431,136.719
ENSG00000212541,0
ENSG00000183386,16.5308
ENSG00000183520,76.6142
ENSG00000185668,0.0630431
ENSG00000224592,0
ENSG00000223589,0
ENSG00000237290,0
ENSG00000200796,0
ENSG00000238063,0.221202
ENSG00000215895,29.0175
ENSG00000116954,8.5297
ENSG00000199963,0
ENSG00000207466,0
ENSG00000235549,0
ENSG00000174574,58.2059
ENSG00000168653,405.432
ENSG00000127603,252.556
ENSG00000255103,0.202798
ENSG00000226438,0
ENSG00000256829,0
ENSG00000206654,0
ENSG00000222378,0
ENSG00000217897,0.505979
ENSG00000183682,0.146268
ENSG00000182109,4.79823
ENSG00000243970,0.21884
ENSG00000242907,0
ENSG00000237624,0.743242
ENSG00000090621,1492.62
ENSG00000228060,0.53996
ENSG00000201457,20.4399
ENSG00000163909,0.0744861
ENSG00000225903,0
ENSG00000116981,0
ENSG00000084072,68.2727
